id,date,prcp,tmax,tmin
IN009100200,2016-08-28,NA,NA,NA
IN009100200,2016-08-29,NA,NA,NA
IN009100200,2016-08-30,NA,NA,NA
IN009100200,2016-08-31,NA,NA,NA
IN009100200,2016-09-01,53,326,228
IN009100200,2016-09-02,25,330,217
IN009100200,2016-09-03,NA,NA,NA
IN009100200,2016-09-04,NA,NA,NA
IN009100200,2016-09-05,NA,NA,NA
IN009100200,2016-09-06,NA,NA,NA
IN009100200,2016-09-07,0,340,216
IN009100200,2016-09-08,NA,NA,NA
IN009100200,2016-09-09,NA,NA,NA
IN009100200,2016-09-10,NA,NA,NA
IN009100200,2016-09-11,NA,NA,NA
IN009100200,2016-09-12,NA,NA,NA
IN009100200,2016-09-13,NA,NA,NA
IN009100200,2016-09-14,NA,NA,NA
IN009100200,2016-09-15,NA,NA,NA
IN009100200,2016-09-16,NA,NA,NA
IN009100200,2016-09-17,NA,NA,NA
IN009100200,2016-09-18,NA,NA,NA
IN009100200,2016-09-19,NA,NA,NA
IN009100200,2016-09-20,NA,NA,NA
IN009100200,2016-09-21,NA,NA,NA
IN009100200,2016-09-22,NA,NA,NA
IN009100200,2016-09-23,NA,NA,NA
IN009100200,2016-09-24,NA,NA,NA
IN009100200,2016-09-25,NA,NA,NA
IN009100200,2016-09-26,206,298,210
IN009100200,2016-09-27,NA,NA,NA
IN009100200,2016-09-28,NA,NA,NA
IN009100200,2016-09-29,NA,NA,NA
IN009100200,2016-09-30,NA,NA,NA
IN009100200,2016-11-01,NA,NA,NA
IN009100200,2016-11-02,NA,NA,NA
IN009100200,2016-11-03,NA,NA,NA
IN009100200,2016-11-04,NA,NA,NA
IN009100200,2016-11-05,NA,NA,NA
IN009100200,2016-11-06,NA,NA,NA
IN009100200,2016-11-07,NA,NA,NA
IN009100200,2016-11-08,NA,NA,NA
IN009100200,2016-11-09,NA,326,166
IN009100200,2016-11-10,NA,NA,NA
IN009100200,2016-11-11,NA,NA,NA
IN009100200,2016-11-12,NA,NA,NA
IN009100200,2016-11-13,NA,NA,NA
IN009100200,2016-11-14,NA,NA,NA
IN009100200,2016-11-15,NA,340,212
IN009100200,2016-11-16,NA,NA,NA
IN009100200,2016-11-17,NA,328,185
IN009100200,2016-11-18,NA,328,186
IN009100200,2016-11-19,NA,NA,NA
IN009100200,2016-11-20,NA,NA,NA
IN009100200,2016-11-21,NA,NA,NA
IN009100200,2016-11-22,NA,NA,NA
IN009100200,2016-11-23,NA,NA,NA
IN009100200,2016-11-24,NA,NA,NA
IN009100200,2016-11-25,NA,NA,NA
IN009100200,2016-11-26,NA,NA,NA
IN009100200,2016-11-27,NA,NA,NA
IN009100200,2016-11-28,NA,NA,NA
IN009100200,2016-11-29,NA,355,152
IN009100200,2016-11-30,NA,349,149
IN009100200,2016-12-01,NA,NA,NA
IN009100200,2016-12-02,NA,336,166
IN009100200,2016-12-03,NA,NA,NA
IN009100200,2016-12-04,NA,NA,NA
IN009100200,2016-12-05,NA,NA,NA
IN009100200,2016-12-06,NA,NA,NA
IN009100200,2016-12-07,NA,NA,NA
IN009100200,2016-12-08,NA,NA,NA
IN009100200,2016-12-09,NA,NA,NA
IN009100200,2016-12-10,NA,NA,NA
IN009100200,2016-12-11,NA,NA,NA
IN009100200,2016-12-12,NA,336,166
IN009100200,2016-12-13,NA,NA,NA
IN009100200,2016-12-14,NA,NA,NA
IN009100200,2016-12-15,NA,NA,NA
IN009100200,2016-12-16,NA,NA,NA
IN009100200,2016-12-17,NA,331,197
IN009100200,2016-12-18,NA,NA,NA
IN009100200,2016-12-19,NA,328,161
IN009100200,2016-12-20,NA,325,154
IN009100200,2016-12-21,NA,NA,NA
IN009100200,2016-12-22,NA,NA,NA
IN009100200,2016-12-23,NA,345,136
IN009100200,2016-12-24,NA,NA,NA
IN009100200,2016-12-25,NA,NA,NA
IN009100200,2016-12-26,NA,335,166
IN009100200,2016-12-27,NA,335,160
IN009100200,2016-12-28,NA,325,152
IN009100200,2016-12-29,NA,NA,NA
IN009100200,2016-12-30,NA,NA,NA
IN009100200,2016-12-31,NA,325,171
IN009100200,2017-01-01,NA,NA,NA
IN009100200,2017-01-02,NA,NA,NA
IN009100200,2017-01-03,NA,322,172
IN009100200,2017-01-04,NA,NA,NA
IN009100200,2017-01-05,NA,NA,NA
IN009100200,2017-01-06,NA,NA,NA
IN009100200,2017-01-07,NA,NA,NA
IN009100200,2017-01-08,NA,327,157
IN009100200,2017-01-09,NA,NA,NA
IN009100200,2017-01-10,NA,NA,NA
IN009100200,2017-01-11,NA,NA,NA
IN009100200,2017-01-12,NA,NA,NA
IN009100200,2017-01-13,NA,NA,NA
IN009100200,2017-01-14,NA,NA,NA
IN009100200,2017-01-15,NA,311,176
IN009100200,2017-01-16,NA,NA,NA
IN009100200,2017-01-17,NA,NA,NA
IN009100200,2017-01-18,NA,NA,NA
IN009100200,2017-01-19,NA,313,159
IN009100200,2017-01-20,NA,NA,NA
IN009100200,2017-01-21,NA,NA,NA
IN009100200,2017-01-22,NA,NA,NA
IN009100200,2017-01-23,NA,NA,NA
IN009100200,2017-01-24,NA,NA,NA
IN009100200,2017-01-25,NA,NA,NA
IN009100200,2017-01-26,NA,NA,NA
IN009100200,2017-01-27,NA,NA,NA
IN009100200,2017-01-28,NA,NA,NA
IN009100200,2017-01-29,NA,NA,NA
IN009100200,2017-01-30,NA,NA,NA
IN009100200,2017-01-31,NA,NA,NA
IN009100200,2017-02-01,NA,NA,NA
IN009100200,2017-02-02,NA,NA,NA
IN009100200,2017-02-03,NA,NA,NA
IN009100200,2017-02-04,NA,NA,NA
IN009100200,2017-02-05,NA,NA,NA
IN009100200,2017-02-06,NA,347,184
IN009100200,2017-02-07,NA,351,191
IN009100200,2017-02-08,NA,352,201
IN009100200,2017-02-09,NA,NA,NA
IN009100200,2017-02-10,NA,NA,NA
IN009100200,2017-02-11,NA,NA,NA
IN009100200,2017-02-12,NA,NA,NA
IN009100200,2017-02-13,NA,337,186
IN009100200,2017-02-14,NA,NA,NA
IN009100200,2017-02-15,NA,NA,NA
IN009100200,2017-02-16,NA,350,187
IN009100200,2017-02-17,NA,NA,NA
IN009100200,2017-02-18,NA,NA,NA
IN009100200,2017-02-19,NA,NA,NA
IN009100200,2017-02-20,NA,NA,NA
IN009100200,2017-02-21,NA,NA,NA
IN009100200,2017-02-22,NA,NA,NA
IN009100200,2017-02-23,NA,NA,NA
IN009100200,2017-02-24,NA,NA,NA
IN009100200,2017-02-25,NA,NA,NA
IN009100200,2017-02-26,NA,NA,NA
IN009100200,2017-02-27,NA,371,186
IN009100200,2017-02-28,NA,NA,NA
IN009100200,2017-03-01,NA,NA,NA
IN009100200,2017-03-02,NA,NA,NA
IN009100200,2017-03-03,NA,NA,NA
IN009100200,2017-03-04,NA,NA,NA
IN009100200,2017-03-05,NA,NA,NA
IN009100200,2017-03-06,NA,NA,NA
IN009100200,2017-03-07,NA,NA,NA
IN009100200,2017-03-08,NA,NA,NA
IN009100200,2017-03-09,NA,NA,NA
IN009100200,2017-03-10,NA,NA,NA
IN009100200,2017-03-11,NA,NA,NA
IN009100200,2017-03-12,NA,NA,NA
IN009100200,2017-03-13,NA,NA,NA
IN009100200,2017-03-14,NA,NA,NA
IN009100200,2017-03-15,NA,NA,NA
IN009100200,2017-03-16,NA,NA,NA
IN009100200,2017-03-17,NA,NA,NA
IN009100200,2017-03-18,NA,NA,NA
IN009100200,2017-03-19,NA,NA,NA
IN009100200,2017-03-20,NA,NA,NA
IN009100200,2017-03-21,NA,NA,NA
IN009100200,2017-03-22,NA,NA,NA
IN009100200,2017-03-23,NA,NA,NA
IN009100200,2017-03-24,NA,NA,NA
IN009100200,2017-03-25,NA,NA,NA
IN009100200,2017-03-26,NA,NA,NA
IN009100200,2017-03-27,NA,NA,NA
IN009100200,2017-03-28,NA,NA,NA
IN009100200,2017-03-29,NA,NA,NA
IN009100200,2017-03-30,NA,411,263
IN009100200,2017-03-31,NA,NA,NA
IN009100200,2017-04-01,NA,NA,NA
IN009100200,2017-04-02,13,416,261
IN009100200,2017-04-03,NA,NA,NA
IN009100200,2017-04-04,NA,NA,NA
IN009100200,2017-04-05,NA,417,270
IN009100200,2017-04-06,NA,NA,NA
IN009100200,2017-04-07,NA,NA,NA
IN009100200,2017-04-08,NA,NA,NA
IN009100200,2017-04-09,NA,422,279
IN009100200,2017-04-10,NA,424,276
IN009100200,2017-04-11,NA,424,260
IN009100200,2017-04-12,NA,NA,NA
IN009100200,2017-04-13,NA,NA,NA
IN009100200,2017-04-14,NA,NA,NA
IN009100200,2017-04-15,NA,431,257
IN009100200,2017-04-16,NA,NA,NA
IN009100200,2017-04-17,NA,NA,NA
IN009100200,2017-04-18,NA,NA,NA
IN009100200,2017-04-19,NA,437,295
IN009100200,2017-04-20,NA,NA,NA
IN009100200,2017-04-21,NA,NA,NA
IN009100200,2017-04-22,NA,NA,NA
IN009100200,2017-04-23,NA,NA,NA
IN009100200,2017-04-24,NA,NA,NA
IN009100200,2017-04-25,NA,NA,NA
IN009100200,2017-04-26,NA,NA,NA
IN009100200,2017-04-27,NA,NA,NA
IN009100200,2017-04-28,NA,414,279
IN009100200,2017-04-29,NA,NA,NA
IN009100200,2017-04-30,NA,NA,NA
IN009100200,2017-05-01,NA,NA,NA
IN009100200,2017-05-02,NA,411,263
IN009100200,2017-05-03,NA,411,271
IN009100200,2017-05-04,NA,NA,NA
IN009100200,2017-05-05,15,420,251
IN009100200,2017-05-06,43,420,261
IN009100200,2017-05-07,NA,NA,NA
IN009100200,2017-05-08,NA,419,252
IN009100200,2017-05-09,NA,NA,NA
IN009100200,2017-05-10,NA,412,265
IN009100200,2017-05-11,NA,NA,NA
IN009100200,2017-05-12,NA,NA,NA
IN009100200,2017-05-13,NA,NA,NA
IN009100200,2017-05-14,NA,NA,NA
IN009100200,2017-05-15,NA,NA,NA
IN009100200,2017-05-16,NA,NA,NA
IN009100200,2017-05-17,NA,NA,NA
IN009100200,2017-05-18,NA,NA,NA
IN009100200,2017-05-19,NA,NA,NA
IN009100200,2017-05-20,NA,NA,NA
IN009100200,2017-05-21,NA,436,NA
IN009100200,2017-05-22,NA,NA,NA
IN009100200,2017-05-23,NA,427,313
IN009100200,2017-05-24,NA,NA,NA
IN009100200,2017-05-25,NA,NA,NA
IN009100200,2017-05-26,NA,NA,NA
IN009100200,2017-05-27,NA,NA,NA
IN009100200,2017-05-28,NA,NA,NA
IN009100200,2017-05-29,NA,NA,NA
IN009100200,2017-05-30,NA,NA,NA
IN009100200,2017-05-31,NA,NA,NA
IN009100200,2017-06-01,NA,400,252
IN009100200,2017-06-02,NA,405,272
IN009100200,2017-06-03,NA,NA,NA
IN009100200,2017-06-04,NA,NA,NA
IN009100200,2017-06-05,NA,NA,NA
IN009100200,2017-06-06,NA,NA,NA
IN009100200,2017-06-07,NA,NA,NA
IN009100200,2017-06-08,NA,NA,NA
IN009100200,2017-06-09,NA,NA,NA
IN009100200,2017-06-10,58,357,231
IN009100200,2017-06-11,NA,NA,NA
IN009100200,2017-06-12,NA,NA,NA
IN009100200,2017-06-13,NA,NA,NA
IN009100200,2017-06-14,NA,NA,NA
IN009100200,2017-06-15,NA,NA,NA
IN009100200,2017-06-16,472,331,221
IN009100200,2017-06-17,NA,NA,NA
IN009100200,2017-06-18,NA,NA,NA
IN009100200,2017-06-19,NA,NA,NA
IN009100200,2017-06-20,NA,NA,NA
IN009100200,2017-06-21,NA,NA,NA
IN009100200,2017-06-22,NA,351,234
IN009100200,2017-06-23,NA,351,241
IN009100200,2017-06-24,NA,NA,NA
IN009100200,2017-06-25,NA,NA,NA
IN009100200,2017-06-26,NA,NA,NA
IN009100200,2017-06-27,NA,NA,NA
IN009100200,2017-06-28,NA,NA,NA
IN009100200,2017-06-29,NA,NA,NA
IN009100200,2017-06-30,NA,NA,NA
IN009100200,2017-07-01,NA,NA,NA
IN009100200,2017-07-02,NA,351,236
IN009100200,2017-07-03,NA,NA,NA
IN009100200,2017-07-04,NA,352,239
IN009100200,2017-07-05,NA,349,229
IN009100200,2017-07-06,NA,NA,NA
IN009100200,2017-07-07,NA,NA,NA
IN009100200,2017-07-08,NA,NA,NA
IN009100200,2017-07-09,NA,NA,NA
IN009100200,2017-07-10,NA,NA,NA
IN009100200,2017-07-11,NA,344,242
IN009100200,2017-07-12,51,340,232
IN009100200,2017-07-13,NA,NA,NA
IN009100200,2017-07-14,15,324,227
IN009100200,2017-07-15,NA,NA,NA
IN009100200,2017-07-16,NA,NA,NA
IN009100200,2017-07-17,NA,NA,NA
IN009100200,2017-07-18,NA,NA,NA
IN009100200,2017-07-19,NA,NA,NA
IN009100200,2017-07-20,NA,NA,NA
IN009100200,2017-07-21,NA,NA,NA
IN009100200,2017-07-22,NA,334,233
IN009100200,2017-07-23,NA,NA,NA
IN009100200,2017-07-24,NA,NA,NA
IN009100200,2017-07-25,NA,NA,NA
IN009100200,2017-07-26,NA,NA,NA
IN009100200,2017-07-27,NA,NA,NA
IN009100200,2017-07-28,NA,NA,NA
IN009100200,2017-07-29,NA,NA,NA
IN009100200,2017-07-30,NA,NA,NA
IN009100200,2017-07-31,NA,NA,NA
IN009100200,2017-08-01,NA,NA,NA
IN009100200,2017-08-02,NA,NA,NA
IN009100200,2017-08-03,64,350,220
IN009100200,2017-08-04,33,330,226
IN009100200,2017-08-05,NA,NA,NA
IN009100200,2017-08-06,NA,NA,NA
IN009100200,2017-08-07,NA,NA,NA
IN009100200,2017-08-08,NA,NA,NA
IN009100200,2017-08-09,NA,NA,NA
IN009100200,2017-08-10,NA,NA,NA
IN009100200,2017-08-11,NA,NA,NA
IN009100200,2017-08-12,NA,NA,NA
IN009100200,2017-08-13,NA,NA,NA
IN009100200,2017-08-14,NA,NA,NA
IN009100200,2017-08-15,NA,NA,NA
IN009100200,2017-08-16,NA,NA,NA
IN009100200,2017-08-17,NA,NA,NA
IN009100200,2017-08-18,NA,NA,NA
IN009100200,2017-08-19,NA,NA,NA
IN009100200,2017-08-20,NA,NA,NA
IN009100200,2017-08-21,NA,NA,NA
IN009100200,2017-08-22,NA,NA,NA
IN009100200,2017-08-23,NA,NA,NA
IN009100200,2017-08-24,NA,NA,NA
IN009100200,2017-08-25,NA,NA,NA
IN009100200,2017-08-26,NA,NA,NA
IN009100200,2017-08-27,NA,NA,NA
IN009100200,2017-08-28,NA,NA,NA
IN009100200,2017-08-29,NA,NA,NA
IN009100200,2017-08-30,NA,NA,NA
IN009100200,2017-08-31,NA,NA,NA
IN009100200,2017-10-01,NA,NA,NA
IN009100200,2017-10-02,NA,NA,NA
IN009100200,2017-10-03,NA,NA,NA
IN009100200,2017-10-04,NA,NA,NA
IN009100200,2017-10-05,NA,NA,NA
IN009100200,2017-10-06,NA,NA,NA
IN009100200,2017-10-07,NA,NA,NA
IN009100200,2017-10-08,NA,NA,NA
IN009100200,2017-10-09,NA,NA,NA
IN009100200,2017-10-10,NA,NA,NA
IN009100200,2017-10-11,NA,NA,NA
IN009100200,2017-10-12,NA,NA,NA
IN009100200,2017-10-13,NA,NA,NA
IN009100200,2017-10-14,NA,NA,NA
IN009100200,2017-10-15,NA,NA,NA
IN009100200,2017-10-16,NA,NA,NA
IN009100200,2017-10-17,NA,NA,NA
IN009100200,2017-10-18,NA,NA,NA
IN009100200,2017-10-19,NA,340,196
IN009100200,2017-10-20,NA,NA,NA
IN009100200,2017-10-21,NA,NA,NA
IN009100200,2017-10-22,NA,NA,NA
IN009100200,2017-10-23,NA,NA,NA
IN009100200,2017-10-24,NA,NA,NA
IN009100200,2017-10-25,NA,NA,NA
IN009100200,2017-10-26,NA,NA,NA
IN009100200,2017-10-27,NA,NA,NA
IN009100200,2017-10-28,NA,NA,NA
IN009100200,2017-10-29,NA,NA,NA
IN009100200,2017-10-30,NA,NA,NA
IN009100200,2017-10-31,NA,NA,NA
IN009100200,2017-11-01,NA,NA,NA
IN009100200,2017-11-02,NA,NA,NA
IN009100200,2017-11-03,NA,NA,NA
IN009100200,2017-11-04,NA,318,175
IN009100200,2017-11-05,NA,318,198
IN009100200,2017-11-06,NA,NA,NA
IN009100200,2017-11-07,NA,NA,NA
IN009100200,2017-11-08,NA,330,192
IN009100200,2017-11-09,NA,NA,NA
IN009100200,2017-11-10,NA,NA,NA
IN009100200,2017-11-11,NA,NA,NA
IN009100200,2017-11-12,NA,NA,NA
IN009100200,2017-11-13,NA,NA,NA
IN009100200,2017-11-14,NA,NA,NA
IN009100200,2017-11-15,NA,NA,NA
IN009100200,2017-11-16,NA,NA,NA
IN009100200,2017-11-17,NA,NA,NA
IN009100200,2017-11-18,NA,NA,NA
IN009100200,2017-11-19,NA,NA,NA
IN009100200,2017-11-20,NA,NA,NA
IN009100200,2017-11-21,NA,NA,NA
IN009100200,2017-11-22,NA,NA,NA
IN009100200,2017-11-23,NA,NA,NA
IN009100200,2017-11-24,NA,NA,NA
IN009100200,2017-11-25,NA,NA,NA
IN009100200,2017-11-26,NA,NA,NA
IN009100200,2017-11-27,NA,NA,NA
IN009100200,2017-11-28,NA,339,163
IN009100200,2017-11-29,NA,NA,NA
IN009100200,2017-11-30,NA,NA,NA
IN009100200,2017-12-01,NA,NA,NA
IN009100200,2017-12-02,NA,NA,NA
IN009100200,2017-12-03,NA,NA,NA
IN009100200,2017-12-04,NA,NA,NA
IN009100200,2017-12-05,NA,NA,NA
IN009100200,2017-12-06,NA,NA,NA
IN009100200,2017-12-07,NA,NA,NA
IN009100200,2017-12-08,NA,NA,NA
IN009100200,2017-12-09,NA,NA,NA
IN009100200,2017-12-10,NA,NA,NA
IN009100200,2017-12-11,NA,NA,NA
IN009100200,2017-12-12,NA,NA,NA
IN009100200,2017-12-13,NA,340,172
IN009100200,2017-12-14,NA,NA,NA
IN009100200,2017-12-15,NA,NA,NA
IN009100200,2017-12-16,NA,NA,NA
IN009100200,2017-12-17,NA,NA,NA
IN009100200,2017-12-18,NA,NA,NA
IN009100200,2017-12-19,NA,NA,NA
IN009100200,2017-12-20,NA,NA,NA
IN009100200,2017-12-21,NA,NA,NA
IN009100200,2017-12-22,NA,NA,NA
IN009100200,2017-12-23,NA,NA,NA
IN009100200,2017-12-24,NA,NA,NA
IN009100200,2017-12-25,NA,NA,NA
IN009100200,2017-12-26,NA,NA,NA
IN009100200,2017-12-27,NA,NA,NA
IN009100200,2017-12-28,NA,NA,NA
IN009100200,2017-12-29,NA,NA,NA
IN009100200,2017-12-30,NA,NA,NA
IN009100200,2017-12-31,NA,NA,NA
IN009100200,2018-01-01,NA,NA,NA
IN009100200,2018-01-02,NA,NA,NA
IN009100200,2018-01-03,NA,NA,NA
IN009100200,2018-01-04,NA,NA,NA
