id,date,prcp,tmax,tmin
ET000063403,2011-12-22,NA,NA,NA
ET000063403,2011-12-23,NA,NA,142
ET000063403,2011-12-24,NA,NA,NA
ET000063403,2011-12-25,NA,NA,NA
ET000063403,2011-12-26,NA,NA,NA
ET000063403,2011-12-27,NA,NA,NA
ET000063403,2011-12-28,NA,NA,NA
ET000063403,2011-12-29,NA,NA,NA
ET000063403,2011-12-30,NA,NA,NA
ET000063403,2011-12-31,NA,NA,NA
ET000063403,2012-01-01,NA,NA,142
ET000063403,2012-01-02,NA,NA,NA
ET000063403,2012-01-03,NA,NA,NA
ET000063403,2012-01-04,NA,NA,NA
ET000063403,2012-01-05,NA,NA,NA
ET000063403,2012-01-06,NA,NA,NA
ET000063403,2012-01-07,NA,NA,NA
ET000063403,2012-01-08,NA,NA,NA
ET000063403,2012-01-09,NA,NA,NA
ET000063403,2012-01-10,NA,NA,NA
ET000063403,2012-01-11,NA,NA,NA
ET000063403,2012-01-12,NA,NA,NA
ET000063403,2012-01-13,NA,NA,NA
ET000063403,2012-01-14,NA,NA,NA
ET000063403,2012-01-15,NA,NA,NA
ET000063403,2012-01-16,NA,NA,NA
ET000063403,2012-01-17,NA,NA,142
ET000063403,2012-01-18,NA,NA,NA
ET000063403,2012-01-19,NA,NA,155
ET000063403,2012-01-20,NA,NA,NA
ET000063403,2012-01-21,NA,NA,NA
ET000063403,2012-01-22,NA,NA,NA
ET000063403,2012-01-23,NA,NA,NA
ET000063403,2012-01-24,NA,NA,NA
ET000063403,2012-01-25,NA,NA,NA
ET000063403,2012-01-26,NA,NA,NA
ET000063403,2012-01-27,NA,NA,NA
ET000063403,2012-01-28,NA,NA,150
ET000063403,2012-01-29,NA,NA,NA
ET000063403,2012-01-30,NA,NA,NA
ET000063403,2012-01-31,NA,NA,NA
ET000063403,2012-02-01,NA,NA,160
ET000063403,2012-02-02,NA,NA,NA
ET000063403,2012-02-03,NA,NA,NA
ET000063403,2012-02-04,NA,NA,NA
ET000063403,2012-02-05,NA,NA,NA
ET000063403,2012-02-06,NA,NA,NA
ET000063403,2012-02-07,NA,NA,NA
ET000063403,2012-02-08,NA,NA,NA
ET000063403,2012-02-09,NA,NA,NA
ET000063403,2012-02-10,NA,NA,NA
ET000063403,2012-02-11,NA,NA,NA
ET000063403,2012-02-12,NA,NA,170
ET000063403,2012-02-13,NA,NA,NA
ET000063403,2012-02-14,NA,NA,NA
ET000063403,2012-02-15,NA,NA,NA
ET000063403,2012-02-16,NA,NA,165
ET000063403,2012-02-17,NA,NA,175
ET000063403,2012-02-18,NA,NA,NA
ET000063403,2012-02-19,NA,NA,NA
ET000063403,2012-02-20,NA,NA,NA
ET000063403,2012-02-21,NA,NA,150
ET000063403,2012-02-22,NA,NA,NA
ET000063403,2012-02-23,NA,NA,172
ET000063403,2012-02-24,NA,NA,NA
ET000063403,2012-02-25,NA,NA,NA
ET000063403,2012-02-26,NA,NA,NA
ET000063403,2012-02-27,NA,NA,119
ET000063403,2012-02-28,NA,NA,160
ET000063403,2012-02-29,NA,NA,NA
ET000063403,2012-03-01,NA,NA,NA
ET000063403,2012-03-02,NA,NA,170
ET000063403,2012-03-03,NA,NA,155
ET000063403,2012-03-04,NA,NA,140
ET000063403,2012-03-05,NA,NA,NA
ET000063403,2012-03-06,NA,NA,NA
ET000063403,2012-03-07,3,NA,155
ET000063403,2012-03-08,NA,NA,NA
ET000063403,2012-03-09,NA,NA,170
ET000063403,2012-03-10,NA,NA,NA
ET000063403,2012-03-11,NA,NA,NA
ET000063403,2012-03-12,3,NA,170
ET000063403,2012-03-13,NA,NA,NA
ET000063403,2012-03-14,NA,NA,165
ET000063403,2012-03-15,NA,NA,NA
ET000063403,2012-03-16,NA,NA,NA
ET000063403,2012-03-17,NA,NA,175
ET000063403,2012-03-18,NA,NA,160
ET000063403,2012-03-19,NA,NA,170
ET000063403,2012-03-20,5,NA,165
ET000063403,2012-03-21,NA,NA,NA
ET000063403,2012-03-22,NA,NA,NA
ET000063403,2012-03-23,NA,NA,NA
ET000063403,2012-03-24,NA,NA,NA
ET000063403,2012-03-25,NA,NA,NA
ET000063403,2012-03-26,NA,NA,NA
ET000063403,2012-03-27,NA,NA,NA
ET000063403,2012-03-28,NA,NA,NA
ET000063403,2012-03-29,NA,NA,NA
ET000063403,2012-03-30,NA,NA,NA
ET000063403,2012-03-31,NA,NA,NA
ET000063403,2012-04-01,NA,NA,NA
ET000063403,2012-04-02,NA,NA,NA
ET000063403,2012-04-03,NA,NA,NA
ET000063403,2012-04-04,NA,NA,170
ET000063403,2012-04-05,NA,NA,NA
ET000063403,2012-04-06,NA,NA,NA
ET000063403,2012-04-07,NA,NA,NA
ET000063403,2012-04-08,NA,NA,NA
ET000063403,2012-04-09,NA,NA,170
ET000063403,2012-04-10,NA,NA,165
ET000063403,2012-04-11,NA,NA,175
ET000063403,2012-04-12,NA,NA,170
ET000063403,2012-04-13,NA,NA,175
ET000063403,2012-04-14,NA,NA,165
ET000063403,2012-04-15,NA,NA,NA
ET000063403,2012-04-16,NA,NA,170
ET000063403,2012-04-17,NA,NA,160
ET000063403,2012-04-18,NA,NA,175
ET000063403,2012-04-19,NA,NA,NA
ET000063403,2012-04-20,NA,NA,NA
ET000063403,2012-04-21,NA,NA,NA
ET000063403,2012-04-22,NA,NA,NA
ET000063403,2012-04-23,NA,NA,NA
ET000063403,2012-04-24,NA,NA,NA
ET000063403,2012-04-25,NA,NA,NA
ET000063403,2012-04-26,NA,NA,NA
ET000063403,2012-04-27,NA,NA,NA
ET000063403,2012-04-28,NA,NA,NA
ET000063403,2012-04-29,NA,NA,NA
ET000063403,2012-04-30,NA,NA,NA
ET000063403,2012-05-01,NA,NA,NA
ET000063403,2012-05-02,NA,NA,170
ET000063403,2012-05-03,NA,NA,NA
ET000063403,2012-05-04,NA,NA,NA
ET000063403,2012-05-05,NA,NA,NA
ET000063403,2012-05-06,NA,NA,NA
ET000063403,2012-05-07,NA,NA,NA
ET000063403,2012-05-08,NA,NA,NA
ET000063403,2012-05-09,NA,NA,NA
ET000063403,2012-05-10,NA,NA,NA
ET000063403,2012-05-11,NA,NA,NA
ET000063403,2012-05-12,NA,NA,NA
ET000063403,2012-05-13,NA,NA,NA
ET000063403,2012-05-14,NA,NA,NA
ET000063403,2012-05-15,NA,NA,NA
ET000063403,2012-05-16,NA,NA,NA
ET000063403,2012-05-17,NA,NA,NA
ET000063403,2012-05-18,NA,NA,NA
ET000063403,2012-05-19,NA,NA,NA
ET000063403,2012-05-20,NA,NA,NA
ET000063403,2012-05-21,NA,NA,NA
ET000063403,2012-05-22,NA,NA,NA
ET000063403,2012-05-23,NA,NA,NA
ET000063403,2012-05-24,NA,NA,NA
ET000063403,2012-05-25,NA,NA,NA
ET000063403,2012-05-26,NA,NA,NA
ET000063403,2012-05-27,NA,NA,NA
ET000063403,2012-05-28,NA,NA,NA
ET000063403,2012-05-29,NA,NA,NA
ET000063403,2012-05-30,NA,NA,NA
ET000063403,2012-05-31,NA,NA,NA
ET000063403,2012-07-01,NA,NA,NA
ET000063403,2012-07-02,NA,NA,NA
ET000063403,2012-07-03,NA,NA,NA
ET000063403,2012-07-04,NA,NA,NA
ET000063403,2012-07-05,NA,NA,NA
ET000063403,2012-07-06,NA,NA,NA
ET000063403,2012-07-07,419,NA,125
ET000063403,2012-07-08,NA,NA,NA
ET000063403,2012-07-09,NA,NA,NA
ET000063403,2012-07-10,NA,NA,NA
ET000063403,2012-07-11,NA,NA,NA
ET000063403,2012-07-12,NA,NA,NA
ET000063403,2012-07-13,NA,NA,NA
ET000063403,2012-07-14,NA,NA,NA
ET000063403,2012-07-15,NA,NA,NA
ET000063403,2012-07-16,NA,NA,NA
ET000063403,2012-07-17,NA,NA,NA
ET000063403,2012-07-18,NA,NA,NA
ET000063403,2012-07-19,NA,NA,NA
ET000063403,2012-07-20,NA,NA,NA
ET000063403,2012-07-21,NA,NA,NA
ET000063403,2012-07-22,NA,NA,NA
ET000063403,2012-07-23,NA,NA,NA
ET000063403,2012-07-24,NA,NA,NA
ET000063403,2012-07-25,NA,NA,NA
ET000063403,2012-07-26,NA,NA,NA
ET000063403,2012-07-27,NA,NA,NA
ET000063403,2012-07-28,NA,NA,NA
ET000063403,2012-07-29,NA,NA,NA
ET000063403,2012-07-30,NA,NA,NA
ET000063403,2012-07-31,NA,NA,NA
ET000063403,2012-09-01,160,NA,125
ET000063403,2012-09-02,NA,NA,NA
ET000063403,2012-09-03,NA,NA,NA
ET000063403,2012-09-04,NA,NA,NA
ET000063403,2012-09-05,NA,NA,NA
ET000063403,2012-09-06,NA,NA,NA
ET000063403,2012-09-07,NA,NA,NA
ET000063403,2012-09-08,20,NA,122
ET000063403,2012-09-09,NA,NA,NA
ET000063403,2012-09-10,10,NA,134
ET000063403,2012-09-11,41,NA,135
ET000063403,2012-09-12,NA,NA,NA
ET000063403,2012-09-13,20,NA,142
ET000063403,2012-09-14,NA,NA,NA
ET000063403,2012-09-15,NA,NA,NA
ET000063403,2012-09-16,439,NA,124
ET000063403,2012-09-17,NA,NA,NA
ET000063403,2012-09-18,NA,NA,NA
ET000063403,2012-09-19,NA,NA,NA
ET000063403,2012-09-20,NA,NA,NA
ET000063403,2012-09-21,NA,NA,NA
ET000063403,2012-09-22,NA,NA,NA
ET000063403,2012-09-23,NA,NA,NA
ET000063403,2012-09-24,NA,NA,NA
ET000063403,2012-09-25,NA,NA,134
ET000063403,2012-09-26,NA,NA,NA
ET000063403,2012-09-27,NA,NA,NA
ET000063403,2012-09-28,NA,NA,NA
ET000063403,2012-09-29,NA,NA,NA
ET000063403,2012-09-30,NA,NA,NA
ET000063403,2012-10-01,170,NA,140
ET000063403,2012-10-02,NA,NA,NA
ET000063403,2012-10-03,NA,NA,NA
ET000063403,2012-10-04,NA,NA,136
ET000063403,2012-10-05,NA,NA,NA
ET000063403,2012-10-06,NA,NA,NA
ET000063403,2012-10-07,NA,NA,NA
ET000063403,2012-10-08,NA,NA,NA
ET000063403,2012-10-09,NA,NA,NA
ET000063403,2012-10-10,NA,NA,NA
ET000063403,2012-10-11,NA,NA,142
ET000063403,2012-10-12,NA,NA,NA
ET000063403,2012-10-13,NA,NA,NA
ET000063403,2012-10-14,20,NA,130
ET000063403,2012-10-15,NA,NA,NA
ET000063403,2012-10-16,NA,NA,130
ET000063403,2012-10-17,NA,NA,NA
ET000063403,2012-10-18,NA,NA,NA
ET000063403,2012-10-19,NA,NA,NA
ET000063403,2012-10-20,NA,NA,NA
ET000063403,2012-10-21,NA,NA,NA
ET000063403,2012-10-22,NA,NA,NA
ET000063403,2012-10-23,3,NA,140
ET000063403,2012-10-24,20,NA,145
ET000063403,2012-10-25,20,NA,144
ET000063403,2012-10-26,NA,NA,NA
ET000063403,2012-10-27,NA,NA,NA
ET000063403,2012-10-28,NA,NA,NA
ET000063403,2012-10-29,NA,NA,NA
ET000063403,2012-10-30,NA,NA,NA
ET000063403,2012-10-31,NA,NA,NA
ET000063403,2012-11-01,NA,NA,NA
ET000063403,2012-11-02,NA,NA,NA
ET000063403,2012-11-03,NA,NA,NA
ET000063403,2012-11-04,NA,NA,NA
ET000063403,2012-11-05,NA,NA,NA
ET000063403,2012-11-06,NA,NA,NA
ET000063403,2012-11-07,NA,NA,NA
ET000063403,2012-11-08,NA,NA,NA
ET000063403,2012-11-09,NA,NA,NA
ET000063403,2012-11-10,NA,NA,145
ET000063403,2012-11-11,NA,NA,NA
ET000063403,2012-11-12,NA,NA,NA
ET000063403,2012-11-13,NA,NA,NA
ET000063403,2012-11-14,NA,NA,NA
ET000063403,2012-11-15,NA,NA,NA
ET000063403,2012-11-16,NA,NA,NA
ET000063403,2012-11-17,NA,NA,NA
ET000063403,2012-11-18,NA,NA,NA
ET000063403,2012-11-19,NA,NA,NA
ET000063403,2012-11-20,NA,NA,NA
ET000063403,2012-11-21,NA,NA,NA
ET000063403,2012-11-22,NA,NA,NA
ET000063403,2012-11-23,NA,NA,150
ET000063403,2012-11-24,NA,NA,NA
ET000063403,2012-11-25,NA,NA,NA
ET000063403,2012-11-26,30,NA,128
ET000063403,2012-11-27,0,NA,130
ET000063403,2012-11-28,NA,NA,NA
ET000063403,2012-11-29,NA,NA,NA
ET000063403,2012-11-30,NA,NA,NA
ET000063403,2012-12-01,NA,NA,NA
ET000063403,2012-12-02,NA,NA,NA
ET000063403,2012-12-03,NA,NA,140
ET000063403,2012-12-04,NA,NA,NA
ET000063403,2012-12-05,NA,NA,NA
ET000063403,2012-12-06,NA,NA,NA
ET000063403,2012-12-07,NA,NA,NA
ET000063403,2012-12-08,NA,NA,NA
ET000063403,2012-12-09,NA,NA,NA
ET000063403,2012-12-10,NA,NA,NA
ET000063403,2012-12-11,NA,NA,NA
ET000063403,2012-12-12,NA,NA,NA
ET000063403,2012-12-13,NA,NA,115
ET000063403,2012-12-14,NA,NA,NA
ET000063403,2012-12-15,NA,NA,140
ET000063403,2012-12-16,NA,NA,NA
ET000063403,2012-12-17,NA,NA,NA
ET000063403,2012-12-18,NA,NA,NA
ET000063403,2012-12-19,NA,NA,130
ET000063403,2012-12-20,NA,NA,NA
ET000063403,2012-12-21,NA,NA,140
ET000063403,2012-12-22,NA,NA,NA
ET000063403,2012-12-23,NA,NA,NA
ET000063403,2012-12-24,NA,NA,NA
ET000063403,2012-12-25,NA,NA,NA
ET000063403,2012-12-26,NA,NA,120
ET000063403,2012-12-27,NA,NA,NA
ET000063403,2012-12-28,NA,NA,NA
ET000063403,2012-12-29,NA,NA,115
ET000063403,2012-12-30,NA,NA,NA
ET000063403,2012-12-31,NA,NA,NA
ET000063403,2013-01-01,NA,NA,NA
ET000063403,2013-01-02,NA,NA,NA
ET000063403,2013-01-03,NA,NA,NA
ET000063403,2013-01-04,NA,NA,NA
ET000063403,2013-01-05,NA,NA,NA
ET000063403,2013-01-06,NA,NA,NA
ET000063403,2013-01-07,NA,NA,NA
ET000063403,2013-01-08,NA,NA,NA
ET000063403,2013-01-09,NA,NA,NA
ET000063403,2013-01-10,NA,NA,NA
ET000063403,2013-01-11,10,NA,114
ET000063403,2013-01-12,NA,NA,NA
ET000063403,2013-01-13,NA,NA,NA
ET000063403,2013-01-14,NA,NA,NA
ET000063403,2013-01-15,NA,NA,NA
ET000063403,2013-01-16,NA,NA,135
ET000063403,2013-01-17,NA,NA,NA
ET000063403,2013-01-18,NA,NA,155
ET000063403,2013-01-19,NA,NA,NA
ET000063403,2013-01-20,NA,NA,NA
ET000063403,2013-01-21,NA,NA,NA
ET000063403,2013-01-22,NA,NA,145
ET000063403,2013-01-23,NA,NA,NA
ET000063403,2013-01-24,NA,NA,NA
ET000063403,2013-01-25,NA,NA,NA
ET000063403,2013-01-26,NA,NA,NA
ET000063403,2013-01-27,NA,NA,NA
ET000063403,2013-01-28,NA,NA,150
ET000063403,2013-01-29,NA,NA,NA
ET000063403,2013-01-30,NA,NA,NA
ET000063403,2013-01-31,NA,NA,NA
ET000063403,2013-02-01,NA,NA,NA
ET000063403,2013-02-02,NA,NA,130
ET000063403,2013-02-03,NA,NA,132
ET000063403,2013-02-04,NA,NA,NA
ET000063403,2013-02-05,NA,NA,NA
ET000063403,2013-02-06,NA,NA,135
ET000063403,2013-02-07,NA,NA,138
ET000063403,2013-02-08,NA,NA,150
ET000063403,2013-02-09,NA,NA,164
ET000063403,2013-02-10,NA,NA,165
ET000063403,2013-02-11,NA,NA,160
ET000063403,2013-02-12,NA,NA,154
ET000063403,2013-02-13,NA,NA,NA
ET000063403,2013-02-14,NA,NA,145
ET000063403,2013-02-15,NA,NA,NA
ET000063403,2013-02-16,NA,NA,156
ET000063403,2013-02-17,NA,NA,158
ET000063403,2013-02-18,NA,NA,170
ET000063403,2013-02-19,79,NA,135
ET000063403,2013-02-20,0,NA,144
ET000063403,2013-02-21,89,NA,140
ET000063403,2013-02-22,0,NA,135
ET000063403,2013-02-23,NA,NA,165
ET000063403,2013-02-24,NA,NA,155
ET000063403,2013-02-25,NA,NA,155
ET000063403,2013-02-26,NA,NA,NA
ET000063403,2013-02-27,NA,NA,NA
ET000063403,2013-02-28,NA,NA,NA
ET000063403,2013-03-01,NA,NA,NA
ET000063403,2013-03-02,NA,NA,NA
ET000063403,2013-03-03,NA,NA,NA
ET000063403,2013-03-04,NA,NA,NA
ET000063403,2013-03-05,NA,NA,NA
ET000063403,2013-03-06,NA,NA,NA
ET000063403,2013-03-07,NA,NA,160
ET000063403,2013-03-08,5,NA,135
ET000063403,2013-03-09,20,NA,130
ET000063403,2013-03-10,0,NA,150
ET000063403,2013-03-11,NA,NA,150
ET000063403,2013-03-12,99,NA,130
ET000063403,2013-03-13,NA,NA,NA
ET000063403,2013-03-14,160,NA,130
ET000063403,2013-03-15,221,NA,115
ET000063403,2013-03-16,0,NA,125
ET000063403,2013-03-17,NA,NA,145
ET000063403,2013-03-18,NA,NA,145
ET000063403,2013-03-19,NA,NA,145
ET000063403,2013-03-20,NA,NA,155
ET000063403,2013-03-21,NA,NA,140
ET000063403,2013-03-22,NA,NA,NA
ET000063403,2013-03-23,NA,NA,150
ET000063403,2013-03-24,NA,NA,NA
ET000063403,2013-03-25,NA,NA,145
ET000063403,2013-03-26,NA,NA,NA
ET000063403,2013-03-27,NA,NA,153
ET000063403,2013-03-28,NA,NA,NA
ET000063403,2013-03-29,NA,NA,NA
ET000063403,2013-03-30,NA,NA,NA
ET000063403,2013-03-31,NA,NA,NA
ET000063403,2013-04-01,NA,NA,NA
ET000063403,2013-04-02,NA,NA,NA
ET000063403,2013-04-03,NA,NA,NA
ET000063403,2013-04-04,NA,NA,NA
ET000063403,2013-04-05,NA,NA,158
ET000063403,2013-04-06,NA,NA,NA
ET000063403,2013-04-07,NA,NA,NA
ET000063403,2013-04-08,NA,NA,NA
ET000063403,2013-04-09,NA,NA,NA
ET000063403,2013-04-10,NA,NA,NA
ET000063403,2013-04-11,NA,NA,NA
ET000063403,2013-04-12,NA,NA,NA
ET000063403,2013-04-13,NA,NA,NA
ET000063403,2013-04-14,NA,NA,NA
ET000063403,2013-04-15,NA,NA,NA
ET000063403,2013-04-16,NA,NA,NA
ET000063403,2013-04-17,NA,NA,NA
ET000063403,2013-04-18,NA,NA,NA
ET000063403,2013-04-19,NA,NA,NA
ET000063403,2013-04-20,NA,NA,NA
ET000063403,2013-04-21,NA,NA,NA
ET000063403,2013-04-22,NA,NA,NA
ET000063403,2013-04-23,10,NA,135
ET000063403,2013-04-24,30,NA,119
ET000063403,2013-04-25,0,NA,165
ET000063403,2013-04-26,89,NA,126
ET000063403,2013-04-27,0,NA,150
ET000063403,2013-04-28,NA,NA,NA
ET000063403,2013-04-29,NA,NA,NA
ET000063403,2013-04-30,NA,NA,NA
ET000063403,2013-05-01,NA,NA,156
ET000063403,2013-05-02,NA,NA,145
ET000063403,2013-05-03,5,NA,155
ET000063403,2013-05-04,10,NA,135
ET000063403,2013-05-05,89,NA,130
ET000063403,2013-05-06,61,NA,135
ET000063403,2013-05-07,10,NA,130
ET000063403,2013-05-08,20,NA,140
ET000063403,2013-05-09,89,NA,140
ET000063403,2013-05-10,NA,NA,NA
ET000063403,2013-05-11,NA,NA,NA
ET000063403,2013-05-12,729,NA,130
ET000063403,2013-05-13,51,NA,135
ET000063403,2013-05-14,340,NA,125
ET000063403,2013-05-15,259,NA,129
ET000063403,2013-05-16,0,NA,NA
ET000063403,2013-05-17,30,NA,125
ET000063403,2013-05-18,NA,NA,NA
ET000063403,2013-05-19,119,NA,120
ET000063403,2013-05-20,300,NA,120
ET000063403,2013-05-21,211,NA,120
ET000063403,2013-05-22,51,NA,126
ET000063403,2013-05-23,0,NA,115
ET000063403,2013-05-24,381,NA,114
ET000063403,2013-05-25,160,NA,125
ET000063403,2013-05-26,5,NA,130
ET000063403,2013-05-27,NA,NA,NA
ET000063403,2013-05-28,41,NA,140
ET000063403,2013-05-29,30,NA,120
ET000063403,2013-05-30,0,NA,NA
ET000063403,2013-05-31,211,NA,120
ET000063403,2013-06-01,0,NA,135
ET000063403,2013-06-02,NA,NA,NA
ET000063403,2013-06-03,NA,NA,NA
ET000063403,2013-06-04,79,NA,125
ET000063403,2013-06-05,NA,NA,NA
ET000063403,2013-06-06,NA,NA,NA
ET000063403,2013-06-07,NA,NA,NA
ET000063403,2013-06-08,NA,NA,135
ET000063403,2013-06-09,109,NA,120
ET000063403,2013-06-10,119,NA,125
ET000063403,2013-06-11,20,NA,125
ET000063403,2013-06-12,NA,NA,NA
ET000063403,2013-06-13,NA,NA,140
ET000063403,2013-06-14,109,NA,135
ET000063403,2013-06-15,0,NA,140
ET000063403,2013-06-16,10,NA,135
ET000063403,2013-06-17,5,NA,148
ET000063403,2013-06-18,79,NA,138
ET000063403,2013-06-19,41,NA,120
ET000063403,2013-06-20,20,NA,135
ET000063403,2013-06-21,391,NA,125
ET000063403,2013-06-22,3,NA,135
ET000063403,2013-06-23,20,NA,135
ET000063403,2013-06-24,170,NA,130
ET000063403,2013-06-25,71,NA,145
ET000063403,2013-06-26,30,NA,135
ET000063403,2013-06-27,231,NA,130
ET000063403,2013-06-28,NA,NA,NA
ET000063403,2013-06-29,NA,NA,NA
ET000063403,2013-06-30,NA,NA,NA
ET000063403,2013-07-01,NA,NA,NA
ET000063403,2013-07-02,3,NA,130
ET000063403,2013-07-03,5,NA,135
ET000063403,2013-07-04,279,NA,120
ET000063403,2013-07-05,30,NA,125
ET000063403,2013-07-06,61,NA,120
ET000063403,2013-07-07,10,NA,125
ET000063403,2013-07-08,279,NA,120
ET000063403,2013-07-09,419,NA,125
ET000063403,2013-07-10,5,NA,130
ET000063403,2013-07-11,71,NA,125
ET000063403,2013-07-12,3,NA,134
ET000063403,2013-07-13,0,NA,135
ET000063403,2013-07-14,NA,NA,135
ET000063403,2013-07-15,NA,NA,133
ET000063403,2013-07-16,NA,NA,130
ET000063403,2013-07-17,41,NA,125
ET000063403,2013-07-18,0,NA,130
ET000063403,2013-07-19,8,NA,125
ET000063403,2013-07-20,10,NA,130
ET000063403,2013-07-21,0,NA,138
ET000063403,2013-07-22,79,NA,130
ET000063403,2013-07-23,89,NA,130
ET000063403,2013-07-24,79,NA,135
ET000063403,2013-07-25,490,NA,135
ET000063403,2013-07-26,79,NA,140
ET000063403,2013-07-27,79,NA,140
ET000063403,2013-07-28,30,NA,134
ET000063403,2013-07-29,20,NA,130
ET000063403,2013-07-30,269,NA,130
ET000063403,2013-07-31,119,NA,125
ET000063403,2013-08-01,5,NA,130
ET000063403,2013-08-02,NA,NA,NA
ET000063403,2013-08-03,30,NA,120
ET000063403,2013-08-04,0,NA,132
ET000063403,2013-08-05,30,NA,130
ET000063403,2013-08-06,20,NA,134
ET000063403,2013-08-07,10,NA,130
ET000063403,2013-08-08,119,NA,126
ET000063403,2013-08-09,NA,NA,NA
ET000063403,2013-08-10,30,NA,135
ET000063403,2013-08-11,0,NA,140
ET000063403,2013-08-12,NA,NA,135
ET000063403,2013-08-13,10,NA,140
ET000063403,2013-08-14,89,NA,130
ET000063403,2013-08-15,3,NA,144
ET000063403,2013-08-16,30,NA,134
ET000063403,2013-08-17,30,NA,135
ET000063403,2013-08-18,0,NA,135
ET000063403,2013-08-19,89,NA,125
ET000063403,2013-08-20,NA,NA,NA
ET000063403,2013-08-21,NA,NA,NA
ET000063403,2013-08-22,51,NA,120
ET000063403,2013-08-23,89,NA,128
ET000063403,2013-08-24,10,NA,125
ET000063403,2013-08-25,0,NA,135
ET000063403,2013-08-26,130,NA,135
ET000063403,2013-08-27,71,NA,125
ET000063403,2013-08-28,130,NA,135
ET000063403,2013-08-29,30,NA,135
ET000063403,2013-08-30,71,NA,138
ET000063403,2013-08-31,109,NA,125
ET000063403,2013-09-01,119,NA,130
ET000063403,2013-09-02,30,NA,120
ET000063403,2013-09-03,130,NA,119
ET000063403,2013-09-04,10,NA,125
ET000063403,2013-09-05,89,NA,120
ET000063403,2013-09-06,79,NA,130
ET000063403,2013-09-07,NA,NA,NA
ET000063403,2013-09-08,NA,NA,NA
ET000063403,2013-09-09,30,NA,120
ET000063403,2013-09-10,30,NA,125
ET000063403,2013-09-11,NA,NA,NA
ET000063403,2013-09-12,0,NA,NA
ET000063403,2013-09-13,NA,NA,NA
ET000063403,2013-09-14,NA,NA,NA
ET000063403,2013-09-15,119,NA,130
ET000063403,2013-09-16,41,NA,130
ET000063403,2013-09-17,10,NA,140
ET000063403,2013-09-18,20,NA,135
ET000063403,2013-09-19,3,NA,135
ET000063403,2013-09-20,170,NA,130
ET000063403,2013-09-21,0,NA,NA
ET000063403,2013-09-22,61,NA,135
ET000063403,2013-09-23,140,NA,145
ET000063403,2013-09-24,140,NA,126
ET000063403,2013-09-25,0,NA,NA
ET000063403,2013-09-26,30,NA,138
ET000063403,2013-09-27,150,NA,135
ET000063403,2013-09-28,20,NA,135
ET000063403,2013-09-29,0,NA,145
ET000063403,2013-09-30,61,NA,124
ET000063403,2013-10-01,20,NA,140
ET000063403,2013-10-02,51,NA,NA
ET000063403,2013-10-03,71,NA,135
ET000063403,2013-10-04,160,NA,NA
ET000063403,2013-10-05,0,NA,140
ET000063403,2013-10-06,150,NA,130
ET000063403,2013-10-07,89,NA,135
ET000063403,2013-10-08,191,NA,130
ET000063403,2013-10-09,5,NA,136
ET000063403,2013-10-10,211,NA,125
ET000063403,2013-10-11,30,NA,130
ET000063403,2013-10-12,30,NA,135
ET000063403,2013-10-13,NA,NA,NA
ET000063403,2013-10-14,279,NA,114
ET000063403,2013-10-15,8,NA,134
ET000063403,2013-10-16,0,NA,148
ET000063403,2013-10-17,221,NA,124
ET000063403,2013-10-18,0,NA,NA
ET000063403,2013-10-19,NA,NA,136
ET000063403,2013-10-20,NA,NA,142
ET000063403,2013-10-21,41,NA,135
ET000063403,2013-10-22,0,NA,140
ET000063403,2013-10-23,NA,NA,NA
ET000063403,2013-10-24,51,NA,115
ET000063403,2013-10-25,NA,NA,NA
ET000063403,2013-10-26,10,NA,135
ET000063403,2013-10-27,0,NA,140
ET000063403,2013-10-28,NA,NA,NA
ET000063403,2013-10-29,NA,NA,NA
ET000063403,2013-10-30,NA,NA,NA
ET000063403,2013-10-31,89,NA,140
ET000063403,2013-11-01,NA,NA,NA
ET000063403,2013-11-02,NA,NA,NA
ET000063403,2013-11-03,NA,NA,NA
ET000063403,2013-11-04,NA,NA,NA
ET000063403,2013-11-05,99,NA,130
ET000063403,2013-11-06,0,NA,146
ET000063403,2013-11-07,NA,NA,145
ET000063403,2013-11-08,3,NA,145
ET000063403,2013-11-09,5,NA,142
ET000063403,2013-11-10,71,NA,144
ET000063403,2013-11-11,61,NA,135
ET000063403,2013-11-12,0,NA,135
ET000063403,2013-11-13,NA,NA,NA
ET000063403,2013-11-14,30,NA,135
ET000063403,2013-11-15,0,NA,150
ET000063403,2013-11-16,351,NA,120
ET000063403,2013-11-17,20,NA,NA
ET000063403,2013-11-18,0,NA,NA
ET000063403,2013-11-19,NA,NA,140
ET000063403,2013-11-20,NA,NA,135
ET000063403,2013-11-21,5,NA,145
ET000063403,2013-11-22,71,NA,135
ET000063403,2013-11-23,NA,NA,NA
ET000063403,2013-11-24,NA,NA,NA
ET000063403,2013-11-25,NA,NA,NA
ET000063403,2013-11-26,NA,NA,140
ET000063403,2013-11-27,NA,NA,145
ET000063403,2013-11-28,NA,NA,150
ET000063403,2013-11-29,NA,NA,145
ET000063403,2013-11-30,NA,NA,145
ET000063403,2013-12-01,NA,NA,154
ET000063403,2013-12-02,NA,NA,140
ET000063403,2013-12-03,NA,NA,144
ET000063403,2013-12-04,NA,NA,145
ET000063403,2013-12-05,NA,NA,145
ET000063403,2013-12-06,NA,NA,155
ET000063403,2013-12-07,NA,NA,150
ET000063403,2013-12-08,NA,NA,NA
